Time,Setpoint,Current,Error,Output
0.0,50.0,50.31167573844017,-0.31167573844017227,-0.26136406270173207
0.10101010101010101,50.0,51.10388097359897,-1.1038809735989688,-1.0024654168869296
0.20202020202020202,50.0,50.06943241971965,-0.06943241971964653,0.08205256941211228
0.30303030303030304,50.0,51.73029456374775,-1.7302945637477478,-1.5270792800522413
0.40404040404040403,50.0,51.37335449023678,-1.3733544902367782,-1.1187658520510348
0.5050505050505051,50.0,53.353851709020105,-3.3538517090201054,-3.045909219125342
0.6060606060606061,50.0,51.45187034204458,-1.4518703420445789,-1.092475981807771
0.7070707070707071,50.0,52.518892427411025,-2.518892427411025,-2.106979174746806
0.8080808080808081,50.0,52.89184333647216,-2.8918433364721565,-2.4270382404714654
0.9090909090909091,50.0,54.41755011663116,-4.417550116631162,-3.8983274705138395
1.0101010101010102,50.0,54.76267421243536,-4.762674212435357,-4.188688892105599
1.1111111111111112,50.0,52.22178096637271,-2.2217809663727124,-1.5955738650765818
1.2121212121212122,50.0,54.74042812686897,-4.74042812686897,-4.059480597445971
1.3131313131313131,50.0,55.577462207441855,-5.5774622074418545,-4.8409372158114135
1.4141414141414141,50.0,54.114111787836535,-4.114111787836535,-3.323472684418257
1.5151515151515151,50.0,55.2466098708137,-5.2466098708137,-4.400724157524608
1.6161616161616161,50.0,55.411668458900024,-5.411668458900024,-4.5103710771520324
1.7171717171717171,50.0,55.161061208936935,-5.161061208936935,-4.204602765980007
1.8181818181818181,50.0,54.554602414225265,-4.554602414225265,-3.5435893688541107
1.9191919191919191,50.0,52.48188852587882,-2.481888525878823,-1.41839359198179
2.0202020202020203,50.0,55.554842394525586,-5.554842394525586,-4.435792618234028
2.121212121212121,50.0,55.124047475976255,-5.124047475976255,-3.94987365220872
2.2222222222222223,50.0,52.92880786498127,-2.928807864981273,-1.701705233348757
2.323232323232323,50.0,52.37425342118068,-2.3742534211806827,-1.094776536126986
2.4242424242424243,50.0,53.986197777745836,-3.9861977777458364,-2.6527346949143937
2.525252525252525,50.0,52.11324504617025,-2.113245046170249,-0.727668718292636
2.6262626262626263,50.0,53.79148599309911,-3.7914859930991085,-2.3521181792283965
2.727272727272727,50.0,51.94525424275407,-1.9452542427540678,-0.4539411746406017
