Time,Setpoint,Current,Error,Output
0.0,50.0,49.072677118748196,0.9273228812518042,0.9763955583705524
0.10101010101010101,50.0,52.144718953041426,-2.1447189530414263,-2.0435015569696366
0.20202020202020202,50.0,52.01327728935939,-2.0132772893593867,-1.8600466159982376
0.30303030303030304,50.0,53.000968893195044,-3.0009688931950436,-2.7947372509406994
0.40404040404040403,50.0,50.784246470563396,-0.7842464705633958,-0.5272305818384884
0.5050505050505051,50.0,53.11141480594618,-3.1114148059461826,-2.8012875024153288
0.6060606060606061,50.0,52.907147554612116,-2.9071475546121164,-2.5441131035266507
0.7070707070707071,50.0,51.86317232720566,-1.8631723272056604,-1.448274703792989
0.8080808080808081,50.0,52.70781396508232,-2.707813965082323,-2.2402085277045694
0.9090909090909091,50.0,52.708658373750396,-2.7086583737503958,-2.1883442779988918
1.0101010101010102,50.0,55.25643893602148,-5.256438936021482,-4.6808684013339565
1.1111111111111112,50.0,55.459573197760875,-5.459573197760875,-4.828543089875589
1.2121212121212122,50.0,55.389035582672356,-5.389035582672356,-4.702616439204398
1.3131313131313131,50.0,54.609412462169615,-4.609412462169615,-3.8683839062394867
1.4141414141414141,50.0,55.05692896761893,-5.05692896761893,-4.2608434827211825
1.5151515151515151,50.0,56.10941830740959,-6.109418307409591,-5.257223404204434
1.6161616161616161,50.0,53.91507522124501,-3.9150752212450115,-3.0089652428186096
1.7171717171717171,50.0,56.34315358768301,-6.3431535876830125,-5.3807004556689275
1.8181818181818181,50.0,52.972176074877204,-2.972176074877204,-1.956750766788242
1.9191919191919191,50.0,55.92851419070165,-5.928514190701648,-4.857160368421985
2.0202020202020203,50.0,52.49685093735964,-2.496850937359639,-1.3730002641426156
2.121212121212121,50.0,56.59228857719222,-6.592288577192221,-5.411845615398006
2.2222222222222223,50.0,53.38647653536132,-3.386476535361318,-2.152647097031741
2.323232323232323,50.0,55.94231604577153,-5.942316045771527,-4.652544291396179
2.4242424242424243,50.0,52.22515271290952,-2.2251527129095194,-0.8831558058212616
2.525252525252525,50.0,52.3247102817498,-2.3247102817498018,-0.9303886643797941
2.6262626262626263,50.0,54.07048793886347,-4.070487938863472,-2.622095833554601
2.727272727272727,50.0,51.38179229411552,-1.3817922941155203,0.11798160348746634
2.8282828282828283,50.0,51.79616826773151,-1.7961682677315096,-0.2445982018607915
2.929292929292929,50.0,49.03924101878516,0.9607589812148376,2.5613682881043403
3.0303030303030303,50.0,49.48304427900417,0.5169557209958313,2.167048072164339
3.131313131313131,50.0,49.362020720716274,0.6379792792837264,2.33743365117295
3.2323232323232323,50.0,49.83386728826123,0.16613271173876853,1.9154209509162534
3.3333333333333335,50.0,49.74666450787305,0.2533354921269506,2.0523703958123085
3.4343434343434343,50.0,50.22867025810389,-0.22867025810388952,1.620593315839572
3.5353535353535355,50.0,49.36267782580321,0.6373221741967896,2.5359484259660547
3.6363636363636362,50.0,47.77406935292683,2.22593064707317,4.172330968195362
