Time,Setpoint,Current,Error,Output
0.0,50.0,50.02372725467669,-0.02372725467669312,0.026296472577983572
0.10101010101010101,50.0,51.76572228820915,-1.7657222882091475,-1.6639328386662615
0.20202020202020202,50.0,49.63465292897157,0.365347071028431,0.5167711735002884
0.30303030303030304,50.0,53.27275739323455,-3.2727573932345493,-3.0680605333694575
0.40404040404040403,50.0,52.0742760298406,-2.074276029840597,-1.8175048939456642
0.5050505050505051,50.0,54.33060268273571,-4.330602682735709,-4.0195009441580405
0.6060606060606061,50.0,52.51190863241888,-2.51190863241888,-2.1482949852087927
0.7070707070707071,50.0,54.48389331613077,-4.483893316130768,-4.06579577560455
0.8080808080808081,50.0,54.29272066837811,-4.292720668378109,-3.8203304071835134
0.9090909090909091,50.0,54.696682883695836,-4.696682883695836,-4.169595939617544
1.0101010101010102,50.0,55.61007242093466,-5.610072420934657,-5.02737540443543
1.1111111111111112,50.0,54.25423682740362,-4.2542368274036235,-3.6172855740769934
1.2121212121212122,50.0,53.87581972718844,-3.8758197271884427,-3.184992654134624
1.3131313131313131,50.0,53.4214766688068,-3.421476668806797,-2.6772281190841714
1.4141414141414141,50.0,56.04487402180089,-6.0448740218008865,-5.24458059805646
1.5151515151515151,50.0,55.08738228760099,-5.087382287600988,-4.232001481568961
1.6161616161616161,50.0,55.27662008126413,-5.276620081264127,-4.3659626551508355
1.7171717171717171,50.0,56.1263928372201,-6.126392837220102,-5.159609018269591
1.8181818181818181,50.0,56.20153163877382,-6.201531638773822,-5.1785462881845366
1.9191919191919191,50.0,54.37702125462517,-4.37702125462517,-3.299658882781259
2.0202020202020203,50.0,55.141806344693826,-5.141806344693826,-4.009302166505222
2.121212121212121,50.0,52.75228242976628,-2.7522824297662822,-1.5670259691479116
2.2222222222222223,50.0,53.76158089506633,-3.7615808950663308,-2.522562853552894
2.323232323232323,50.0,54.63803411408169,-4.638034114081691,-3.344378038454172
2.4242424242424243,50.0,52.85330177969267,-2.8533017796926714,-1.5067924022854604
2.525252525252525,50.0,51.70101042621629,-1.7010104262162926,-0.30280003838286507
2.6262626262626263,50.0,52.26468780802684,-2.264687808026842,-0.8142127323853878
2.727272727272727,50.0,51.35290104128639,-1.3529010412863869,0.14892693539635382
2.8282828282828283,50.0,49.75344812485151,0.24655187514849075,1.798133299956083
2.929292929292929,50.0,51.853031942327036,-1.8530319423270356,-0.24959748557711636
3.0303030303030303,50.0,48.738568979674874,1.2614310203251264,2.913604046054721
3.131313131313131,50.0,50.39056090947734,-0.3905609094773368,1.3120026771617348
3.2323232323232323,50.0,49.02770835367377,0.9722916463262266,2.723882941318972
3.3333333333333335,50.0,49.138062008168156,0.8619379918318444,2.6626673488327577
3.4343434343434343,50.0,48.55590394840015,1.4440960515998498,3.2933813125491636
3.5353535353535355,50.0,48.318627067539424,1.681372932460576,3.578976820477429
3.6363636363636362,50.0,48.06808248513649,1.9319175148635068,3.8775894853654966
3.7373737373737375,50.0,47.977894209528365,2.0221057904716346,4.015755655183153
3.8383838383838382,50.0,46.96386734957753,3.0361326504224735,5.076746382483568
3.9393939393939394,50.0,46.09562444430771,3.9043755556922903,5.991084912197693
4.040404040404041,50.0,46.10379600523258,3.8962039947674185,6.029017147278054
4.141414141414141,50.0,45.778936256832765,4.221063743167235,6.399655831934703
4.242424242424242,50.0,46.35426198697069,3.645738013029309,5.870684363783749
4.343434343434343,50.0,46.29919490581735,3.7008050941826482,5.972050639842905
4.444444444444445,50.0,46.64443865706383,3.35556134293617,5.67345132725349
4.545454545454545,50.0,46.256313481557875,3.743686518442125,6.107832816241004
4.646464646464646,50.0,44.50008601514579,5.49991398485421,7.908560368668234
4.747474747474747,50.0,45.04678585837356,4.9532141416264395,7.406907311298837
4.848484848484849,50.0,44.23177856322039,5.768221436779612,8.26614638501523
4.94949494949495,50.0,44.615481752322985,5.384518247677015,7.927058677664956
5.05050505050505,50.0,44.42169237572225,5.578307624277748,8.16526974664141
5.151515151515151,50.0,45.663594289715284,4.3364057102847156,6.969031426938094
5.252525252525253,50.0,45.37210629346398,4.627893706536021,7.305891529482864
5.353535353535354,50.0,44.71399280971284,5.286007190287158,8.008719006043712
5.454545454545454,50.0,47.98894974516763,2.0110502548323694,4.781751020334092
5.555555555555555,50.0,47.759587409169356,2.240412590830644,5.058872943741536
5.656565656565657,50.0,46.54394396897778,3.4560560310222215,6.3210603279020905
5.757575757575758,50.0,46.200614228500065,3.799385771499935,6.710590682608305
5.858585858585858,50.0,48.09356811972686,1.9064318802731393,4.865730359501235
5.959595959595959,50.0,47.65631351701126,2.343686482988737,5.350641275733844
6.0606060606060606,50.0,48.53525688085635,1.4647431191436482,4.520233168769612
6.161616161616162,50.0,47.87316542850975,2.1268345714902495,5.230197786544723
6.262626262626262,50.0,49.50432589766967,0.4956741023303266,3.64854164328247
6.363636363636363,50.0,48.834593817996115,1.1654061820038848,4.367108316774024
