Time,Setpoint,Current,Error,Output
0.0,50.0,49.69534328319033,0.3046567168096672,0.3543520600928576
0.10101010101010101,50.0,51.353841980128905,-1.3538419801289052,-1.252792794865586
0.20202020202020202,50.0,50.43629069240651,-0.43629069240650864,-0.2848052164507829
0.30303030303030304,50.0,51.99577919208843,-1.9957791920884276,-1.7922979369406133
0.40404040404040403,50.0,51.78627184977369,-1.7862718497736907,-1.5310043227761028
0.5050505050505051,50.0,52.56699852229268,-2.5669985222926783,-2.2591639967727977
0.6060606060606061,50.0,54.445243351972735,-4.445243351972735,-4.082963583100882
0.7070707070707071,50.0,54.45485382238108,-4.454853822381082,-4.0381191996868475
0.8080808080808081,50.0,55.204636146456565,-5.204636146456565,-4.732696887615874
0.9090909090909091,50.0,54.452563714477954,-4.452563714477954,-3.9261718919227846
1.0101010101010102,50.0,54.60729016961516,-4.607290169615162,-4.026291056890377
1.1111111111111112,50.0,56.1793247884317,-6.1793247884317,-5.542146350918484
1.2121212121212122,50.0,55.802547898706315,-5.802547898706315,-5.109566913294393
1.3131313131313131,50.0,56.12240065398488,-6.122400653984883,-5.373297267918976
1.4141414141414141,50.0,54.302721725766574,-4.302721725766574,-3.4993156179749003
1.5151515151515151,50.0,55.69282500823619,-5.692825008236191,-4.833726075436282
1.6161616161616161,50.0,56.394926239479545,-6.394926239479545,-5.479432380440156
1.7171717171717171,50.0,54.86063045018027,-4.860630450180267,-3.890275960690697
1.8181818181818181,50.0,54.70618142630142,-4.70618142630142,-3.6811207553855487
1.9191919191919191,50.0,54.62181157902173,-4.621811579021731,-3.542129096526838
2.0202020202020203,50.0,55.20035041501864,-5.20035041501864,-4.065467582108729
2.121212121212121,50.0,55.35541702084532,-5.355417020845323,-4.165178770914566
2.2222222222222223,50.0,53.919256581871224,-3.919256581871224,-2.675099075358596
2.323232323232323,50.0,53.56082705665469,-3.560827056654688,-2.2631087230854052
2.4242424242424243,50.0,51.922407323709244,-1.922407323709244,-0.5727665828162523
2.525252525252525,50.0,53.69573218634946,-3.69573218634946,-2.2923957132701185
2.6262626262626263,50.0,52.81208054501273,-2.8120805450127335,-1.3559319913883794
2.727272727272727,50.0,52.76156154971809,-2.7615615497180883,-1.2526514345440158
2.8282828282828283,50.0,51.31009577485706,-1.3100957748570607,0.2501244360918684
2.929292929292929,50.0,52.514943587762815,-2.514943587762815,-0.9022084332261227
3.0303030303030303,50.0,51.34284325746428,-1.3428432574642812,0.3212347403298754
